"","AFG","ALB","DZA","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BTN","BOL","BIH","BWA","BRA","BRN","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DOM","COD","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GRC","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MAC","MKD","MDG","MWI","MYS","MDV","MLI","MLT","MTQ","MRT","MUS","MYT","MEX","FSM","MDA","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NCL","NZL","NIC","NER","NGA","PRK","NOR","OMN","PAK","PSE","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","REU","ROU","RUS","RWA","LCA","VCT","WSM","STP","SAU","SEN","SRB","SYC","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","KOR","SSD","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TWN","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","USA","VIR","URY","UZB","VUT","VEN","VNM","ESH","YEM","ZMB","ZWE"
"136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,498.4,0,141.733333333333,0,0,0,61.1333333333333,0,0,0,0,0,0,0,0,189.066666666667,0,0,1438.16666666667,0,0,0,0,0,0,233.533333333333,0,0,0,660.266666666667,0,4165.73333333333,0,0,2080.85,0,805.4,61.2666666666667,0,0,0,0,1306.7,0,946.8,0,316.266666666667,0,0,0,0,0,0,123.6,0,0,0,0,0,0,0,0,0,0,0,400.333333333333,0,0,0,64.3333333333333,192.4,0,0,0,0,0,0,0,0,0,0,0,105.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.13333333333,0,0,0,0,0,0,0,0,0,0,0,0,253.966666666667,0,0,0,0,0,0,0,1050.4,0,239.2,677.5,0,0,0,234.566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6,0,0,0,0,0,0,0,4197.83333333333,0,143.733333333333,0,0,1097.06666666667,0,0,0,0,0
"138",0,0,0,0,0,0,0,0,648.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2666666666667,0,0,0,1016.26666666667,0,0,0,0,0,0,0,16.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7180.86666666667,0,0,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.533333333333,0,0,41.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0,0,0,0,0,1525.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103.2,0,0,1602.4,0,0,0,0,0,0,0,0,0,0,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.2,0,291.2,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8666666666667,0,112.133333333333,0,0,0,0,0,0,0,0
"140",0,0,0,0,0,1297.13333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.06666666667,0,0,1986,0,0,0,0,0,0,83.8,0,0,0,2843.13333333333,0,2155.6,0,0,140,0,139.4,0,0,0,0,0,221.6,0,1824.33333333333,0,276.2,0,0,0,0,0,0,123.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.5,0,89.6,27605.1333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.633333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638.41666666667,0,140,0,0,281.6,0,0,0,0,0
"141",0,0,0,0,0,0,0,0,569.833333333333,0,0,0,237.5,0,0,0,0,0,0,0,0,0,0,0,228.933333333333,0,0,0,96,0,294.4,0,0,0,0,2382.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,4489,0,0,0,412.133333333333,0,0,0,0,0,0,0,3443.63333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.266666666667,0,0,0,1813.73333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2,0,0,72835.2666666667,0,0,0,885.783333333333,0,0,10.4,0,0,0,0,0,806.933333333333,0,0,0,0,4040,0,0,0,0,0,5440.35,0,0,0,0,0,0,0,0,0,1875.26666666667,0,0,1470.06666666667,0,0,0,0,0,0,0,0,0,2804.06666666667,204.8,947.866666666667,0,0,0,0,0,387.333333333333,0,0,0,0
"142",0,0,0,0,0,0,21.8666666666667,0,0,551.333333333333,0,0,50.4,0,0,1098.13333333333,731.666666666667,0,0,0,0,0,0,0,0,75.3333333333333,0,0,0,0,100.8,12.6,0,0,0,100.8,0,0,0,0,0,0,0,43.3,1295.33333333333,901.5,0,0,0,0,0,0,0,0,40.5333333333333,0,0,248.266666666667,1389.56666666667,0,0,0,0,171.533333333333,6655.63333333333,0,130.4,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,1201.6,281.433333333333,1660.46666666667,0,0,0,0,0,0,0,0,0,0,131.333333333333,0,0,0,0,1201.53333333333,0,0,0,0,0,0,0,0,25.2,0,0,0,0,0,0,0,0,0,75.6,0,0,0,0,0,0,0,0,0,0,0,2230.26666666667,0,0,0,0,0,0,0,0,4747.73333333333,76.8666666666667,0,138.4,0,131.8,1585.5,0,0,0,0,0,0,0,28,0,0,0,1010.4,0,0,0,0,0,0,614.033333333333,0,0,0,0,1102.8,473.6,0,0,0,0,0,0,0,0,0,0,161.866666666667,0,0,1532.93333333333,225.1,7210.63333333333,201.6,0,0,0,0,0,0,0,0,0,0
"143",0,0,19.6666666666667,627.066666666667,0,0,0,0,0,161.2,0,0,0,0,0,0,968.733333333333,0,0,0,0,0,0,2143.48333333333,0,0,0,0,0,0,125.6,438.3,0,0,0,0,0,0,0,0,0,0,0,0,83.9833333333333,369.5,0,0,0,0,0,0,0,0,0,0,0,102.366666666667,5110.01666666667,0,0,0,0,0,3551.03333333333,100.433333333333,0,0,0,0,0,0,0,0,0,0,0,81.7166666666667,0,0,0,0,0,307.6,0,1518.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.866666666667,0,0,0,0,0,0,62,0,0,0,0,0,0,0,6.53333333333333,0,0,270.733333333333,108.133333333333,0,0,0,0,0,0,0,0,0,0,189.4,0,0,0,0,0,0,0,0,76.8666666666667,8464.76666666667,0,0,0,45.8666666666667,83,0,0,0,0,56,0,178.866666666667,0,0,0,0,0,0,0,0,0,0,0,4921.71666666667,0,0,0,0,170.283333333333,2093.5,0,0,0,0,0,0,0,0,0,8.8,147.733333333333,0,0,0,312.8,5492.2,538.166666666667,0,0,0,0,105.2,0,0,0,0,0
"144",0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6666666666667,0,0,0,0,0,49.6666666666667,0,0,0,0,0,0,0,0,0,0,1154.23333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6333333333333,0,0,0,18.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.566666666667,0,0,0,0,0,0,363.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11553.5666666667,721.133333333333,0,0,0,638.133333333333,0,0,0,0,0
"145",0,0,317.666666666667,0,0,0,0,0,518.933333333333,163.6,142,0,2349.51666666667,426.116666666667,0,0,237.266666666667,0,0,0,0,0,0,241.733333333333,0,0,0,0,0,0,134,0,0,0,0,1291.75,0,0,0,0,0,0,0,0,0,237.066666666667,0,0,0,0,1128.13333333333,0,0,0,0,57.6,0,0,856.8,0,0,0,0,0,1465.53333333333,0,292.533333333333,0,0,0,0,0,0,0,0,0,490.166666666667,157.2,0,3609.45,615.933333333333,543.766666666667,423.083333333333,0,0,905.466666666667,0,0,423.066666666667,418.733333333333,0,331.6,0,1446.6,0,0,0,523,0,0,0,0,0,0,0,0,0,838.316666666667,326.4,0,0,0,0,0,0,0,0,0,0,0,263.166666666667,0,110.666666666667,0,617.033333333333,0,0,0,0,0,235.033333333333,0,237.066666666667,1201.3,918.383333333333,0,0,0,0,0,885.783333333333,138.4,0,0,0,0,90.0666666666667,243.066666666667,0,0,0,0,0,3363.66666666667,0,0,0,0,631.133333333333,0,0,0,0,294.933333333333,335.166666666667,0,674.2,947.4,332.7,0,0,237.066666666667,345.4,0,0,0,268.8,1395.88333333333,0,0,0,0,129.466666666667,750.466666666667,0,134.4,0,6933.68333333333,1662.36666666667,1179.73333333333,0,0,0,0,0,211.1,0,186,0,0
"146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.7,0,0,0,0,0,0,0,842.316666666667,282.766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,1003.53333333333,0,0,0,0,0,0,488.833333333333,0,0,0,0,0,0,0,0,1187.53333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.533333333333,146.666666666667,11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,953.783333333333,0,0,0,0,0,2337.03333333333,0,298.533333333333,0,0,0,0,0,0,0,0,0,0,1143.46666666667,0,10.7333333333333,0,0,0,89.6,401.8,3012.76666666667,0,0,0,30.1333333333333,0,0,0,0,0,0,0,33.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,131.8,45.8666666666667,0,90.0666666666667,0,2254.33333333333,54.6,0,0,0,0,0,0,0,1102.4,0,0,0,0,0,0,0,0,0,0,1098.8,0,0,0,0,0,202.533333333333,0,0,0,0,0,0,0,0,0,0,776.05,0,0,1000,196.266666666667,1281.7,0,0,0,0,0,0,0,0,0,0,0
"148",28,0,13.4666666666667,0,0,0,2436.23333333333,0,0,1825.76666666667,2568.86666666667,0,0,0,0,2202.6,395.5,0,0,0,0,0,0,0,0,508.066666666667,0,0,0,0,111.133333333333,0,0,0,0,3417.66666666667,0,0,0,0,54.6,262.666666666667,0,356.7,1913.76666666667,364.5,0,613.466666666667,0,0,1133.4,0,0,0,1262.66666666667,0,0,1474.93333333333,2115.4,0,0,0,0,1421.2,7141.66666666667,0,385.266666666667,0,0,0,0,0,0,0,0,0,601.183333333333,466.066666666667,0,391.733333333333,0,63.4666666666667,0,0,1360.41666666667,2867.13333333333,0,30.6,468.966666666667,44.1,2942.4,0,0,0,2751.8,0,1887.8,46.4,0,0,0,1261,0,0,0,0,0,0,207.1,0,42.25,0,0,0,0,183.466666666667,0,692.3,1114.5,236.466666666667,36.6,0,0,0,0,0,0,0,0,0,0,1037.86666666667,1302.43333333333,0,0,0,0,0,0,0,10.4,1585.5,83,0,243.066666666667,0,54.6,132668.533333333,0,0,0,0,0,0,0,496.866666666667,0,0,185.333333333333,20,91.3,0,0,0,1005.1,0,1895.16666666667,114.8,0,0,0,488.7,1384.26666666667,0,0,2801.03333333333,0,2964.43333333333,0,0,0,0,43.4,3257.68333333333,55.2,0,5873.86666666667,3692.13333333333,1856.26666666667,1738.83333333333,0,0,3579.31666666667,0,0,750.8,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2333333333333,0,0,0,0,0,0,0,0,0,0,1224.86666666667,0,0,0,0,0,0,0,0,0,0,52.8,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,168.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.133333333333,0,20,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,70.4666666666667,0,1598.23333333333,0,82.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,120,0,0,0,0,0,0,0,0,0,156.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.266666666667,0,0,0,0,0,0,393.666666666667,484.666666666667,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8666666666667,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,1167.81666666667,0,0,0,0,0,0,0,0,0,1860.46666666667,937.033333333333,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,92.8,0,0,629.333333333333,0,123.733333333333,0,0,0,0,0,0,0,0,0,0,16.2666666666667,0,0,0,11081.6,0,0,210.666666666667,0,629.933333333333,0,0,489.6,0,0,0,0,0,634.266666666667,0,0,0,0,0,0,0,0,0,0,0,104.866666666667,0,0,5014.13333333333,1848.76666666667,1411.36666666667,1527.83333333333,0,0,185.6,0,0,0,2735.65,0,54,0,3022.33333333333,0,0,0,996.733333333333,0,0,841.766666666667,0,0,0,0,0,0,1037.23333333333,0,0,0,0,0,0,0,0,0,0,0,0,581.616666666667,0,0,0,0,0,0,0,0,0,60,0,0,1815.2,3618.36666666667,0,0,0,0,0,806.933333333333,0,0,0,3363.66666666667,0,0,0,0,0,0,0,0,56772.4,0,0,0,0,295.866666666667,0,0,0,8.13333333333333,90.9333333333333,90.4,0,46.4,691.666666666667,1122.76666666667,0,0,0,92.8,0,0,0,0,0,0,0,0,0,490.5,4933.68333333333,0,0,0,14095.85,954.233333333333,569.333333333333,0,0,0,0,0,0,0,1891.98333333333,0,0
"155",0,0,67.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,265.066666666667,0,18.1333333333333,0,0,0,0,0,0,0,16.5,0,0,0,0,76.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.666666666667,0,0,0,211.866666666667,0,0,49.3,0,0,0,0,0,1317.33333333333,1040,0,0,0,0,0,0,0,0,0,0,0,0,58.6666666666667,281.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.31666666667,0,0,1115.46666666667,0,0,0,0,0,0,0,286.533333333333,0,0,0,0,0,0,0,0,0,52.5333333333333,0,0,0,0,0,0,0,0,0,0,0,178.866666666667,0,0,0,0,0,0,0,0,0,0,0,146.666666666667,0,0,38.4,0,0,0,0,0,318.816666666667,0,0,223.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6666666666667,40.2666666666667,0,0,0,71.2,0,351.866666666667,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,202.933333333333,0,0,0,0,1160.4,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.26666666667,0,0,49.6,61.6,98.5666666666667,0,0,0,0,0,0,0,0,0,0,0,0,303.533333333333,0,0,0,0,0,1610.81666666667,0,234,0,0,0,0,0,0,0,0,0,0,1016.06666666667,0,0,0,0,0,0,75.6,524.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.48333333333,0,0,0,0,0,0,0,0,0,0,0,0,19.7333333333333,0,0,0,0,0,0,0,0,28,0,0,0,0,1102.4,496.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,129.333333333333,0,0,0,0,0,0,0,0,0,0,252,1048.96666666667,0,0,0,0,0,0,0,0,0,16.8,942.783333333333,0,0,0,230.533333333333,214.966666666667,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4666666666667,0,0,0,0,0,0,0,0,35.2833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.133333333333,0,0,0,0,0,0,101.6,0,0,0,43.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.466666666667,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7333333333333,0,0,0,129,0,0,156.116666666667,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,1413.88333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95,0,0,0,0,0,0,0,0,0,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.6,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,9234.96666666667,0,0,0,0,555.6,0,0,0,0,0,0,0,0,0,0,421.866666666667,0,0,0,789.2,0,0,0,0,0,0,8103.33333333333,0,0,0,0,0,0,0,0,0,180.666666666667,0,0,0,0,0,0,0,0,0,0,0,143.466666666667,689.083333333333,0,0,0,0,0,1356.53333333333,0,0,0,0,0,0,0,0,0,0,0,6171.21666666667,0,0,5922.83333333333,16434.7833333333,0,0,0,0,257.6,0,0,4291.61666666667,0,0,0,0,0,0,73.2,0,0,0,0,0,0,0,324,0,0,0,9847.96666666667,514,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.8,0,75,0,0,874.666666666667,0,0,0,0,0,0,0,0,0,104.533333333333,0,0,4040,0,0,0,631.133333333333,0,0,185.333333333333,0,0,0,0,0,295.866666666667,0,0,0,0,0,0,0,0,0,252.933333333333,1922.16666666667,0,111.2,1070.4,0,0,0,0,633.666666666667,0,2396.7,0,0,8217.3,42.6666666666667,0,0,0,0,414.266666666667,0,0,0,1730.9,1764.38333333333,0,0,0,0,0,0,3181.86666666667,0,0,0,0
"160",0,0,0,0,0,0,0,0,0,1101.33333333333,0,0,0,0,0,0,100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,126,0,226.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4666666666667,0,0,0,0,0,0,0,0,1010.4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,268.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,598.8,0,0,0,0,0,0,0,0,0,0,0
"161",0,59.8666666666667,0,0,0,0,0,0,0,1102.33333333333,0,0,0,0,0,0,165.366666666667,0,0,0,0,27.3166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,101.216666666667,0,0,0,0,0,380.583333333333,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3,0,0,0,0,0,0,0,129.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.416666666667,0,0,0,0,0,0,0,0,0,0,204.283333333333,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,119.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,41.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.966666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4,0,0,0,0,0,0
